latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
41.01963,28.55317,307.06,0.59,0.53,2026-08-29,54,N,VIIRS,n,2.0NRT,288.29,1.85,N
41.02094,28.55452,307.2,0.59,0.53,2026-08-29,54,N,VIIRS,n,2.0NRT,288.72,1.29,N
41.25344,31.41037,302.5,0.4,0.6,2026-08-29,54,N,VIIRS,n,2.0NRT,284.16,1.41,N
41.25591,31.41846,306.18,0.4,0.6,2026-08-29,54,N,VIIRS,n,2.0NRT,284.02,2.08,N
41.25723,31.41389,313.27,0.4,0.6,2026-08-29,54,N,VIIRS,n,2.0NRT,284.5,2.32,N
41.25735,31.41776,313.49,0.4,0.6,2026-08-29,54,N,VIIRS,n,2.0NRT,284.34,1.41,N
41.25859,31.43004,297.84,0.4,0.6,2026-08-29,54,N,VIIRS,n,2.0NRT,284.55,1.06,N
41.26003,31.42957,300.1,0.4,0.6,2026-08-29,54,N,VIIRS,n,2.0NRT,284.59,1.91,N
41.26642,31.42373,301.95,0.4,0.6,2026-08-29,54,N,VIIRS,n,2.0NRT,285.55,1.68,N
36.79902,30.58013,345.16,0.48,0.65,2026-08-29,56,N,VIIRS,n,2.0NRT,295.71,8.37,N
36.80082,30.57385,349.97,0.48,0.65,2026-08-29,56,N,VIIRS,n,2.0NRT,294.58,8.37,N
36.80492,30.58199,316.68,0.48,0.65,2026-08-29,56,N,VIIRS,n,2.0NRT,294.55,2.58,N
36.80705,30.57457,324.54,0.48,0.65,2026-08-29,56,N,VIIRS,n,2.0NRT,293.54,2.58,N
37.25174,30.44214,305.04,0.46,0.64,2026-08-29,56,N,VIIRS,n,2.0NRT,288.64,0.98,N
37.84857,27.70717,301.55,0.32,0.55,2026-08-29,56,N,VIIRS,n,2.0NRT,289.47,0.46,N
38.14212,30.88514,295.36,0.46,0.64,2026-08-29,56,N,VIIRS,n,2.0NRT,283.23,1.22,N
38.14231,30.88737,298.16,0.46,0.64,2026-08-29,56,N,VIIRS,n,2.0NRT,284.05,0.96,N
38.73371,26.94963,301.33,0.56,0.52,2026-08-29,56,N,VIIRS,n,2.0NRT,290.6,1.17,N
38.73525,26.94347,302.42,0.56,0.52,2026-08-29,56,N,VIIRS,n,2.0NRT,291.86,1.17,N
38.73763,26.94962,304.89,0.56,0.52,2026-08-29,56,N,VIIRS,n,2.0NRT,291.83,1.78,N
38.73916,26.94332,308.09,0.56,0.52,2026-08-29,56,N,VIIRS,n,2.0NRT,291.4,2.25,N
38.7398,26.94544,306.39,0.56,0.52,2026-08-29,56,N,VIIRS,n,2.0NRT,291.64,1.17,N
38.74438,26.94728,303.02,0.56,0.52,2026-08-29,56,N,VIIRS,n,2.0NRT,290.44,1.01,N
39.86695,26.24251,304.49,0.49,0.48,2026-08-29,56,N,VIIRS,n,2.0NRT,291.16,1.25,N
35.56512,44.28421,344.55,0.53,0.42,2026-08-29,1034,N,VIIRS,n,2.0NRT,312.37,11.39,D
36.09122,39.00671,338.74,0.38,0.36,2026-08-29,1036,N,VIIRS,n,2.0NRT,308.31,2.63,D
36.11093,38.58627,347.25,0.38,0.36,2026-08-29,1036,N,VIIRS,n,2.0NRT,310.09,4.2,D
36.13211,39.0118,338.04,0.38,0.36,2026-08-29,1036,N,VIIRS,n,2.0NRT,310.54,4.06,D
36.39811,29.35123,344.2,0.56,0.52,2026-08-29,1036,N,VIIRS,n,2.0NRT,308.99,77.62,D
36.40121,29.34312,342.6,0.56,0.52,2026-08-29,1036,N,VIIRS,n,2.0NRT,300.55,9.58,D
36.40252,29.34778,345.21,0.56,0.52,2026-08-29,1036,N,VIIRS,n,2.0NRT,303.43,8.79,D
36.40268,29.34934,343.06,0.56,0.52,2026-08-29,1036,N,VIIRS,n,2.0NRT,302.7,9.06,D
36.40712,29.34601,332.63,0.56,0.52,2026-08-29,1036,N,VIIRS,n,2.0NRT,302.88,8.79,D
36.40728,29.34756,333.05,0.56,0.52,2026-08-29,1036,N,VIIRS,n,2.0NRT,302.9,9.06,D
36.41022,29.33804,345.38,0.56,0.52,2026-08-29,1036,N,VIIRS,n,2.0NRT,309.88,23.81,D
36.41041,29.33955,353.98,0.56,0.52,2026-08-29,1036,N,VIIRS,n,2.0NRT,311.6,37.4,D
36.41055,29.36012,348.02,0.56,0.52,2026-08-29,1036,N,VIIRS,n,2.0NRT,305.29,24.3,D
36.41079,29.36248,352.67,0.56,0.52,2026-08-29,1036,N,VIIRS,n,2.0NRT,302.47,17.99,D
36.41174,29.34433,345.69,0.56,0.52,2026-08-29,1036,N,VIIRS,n,2.0NRT,305.37,23.81,D
36.4119,29.34587,351.08,0.56,0.52,2026-08-29,1036,N,VIIRS,n,2.0NRT,307.14,22.98,D
36.41332,29.35084,367.0,0.56,0.52,2026-08-29,1036,N,VIIRS,h,2.0NRT,305.89,53.03,D
36.41349,29.35267,356.57,0.56,0.52,2026-08-29,1036,N,VIIRS,n,2.0NRT,305.92,22.98,D
36.41484,29.33638,349.78,0.56,0.52,2026-08-29,1036,N,VIIRS,n,2.0NRT,304.57,23.81,D
36.41504,29.33788,367.0,0.56,0.52,2026-08-29,1036,N,VIIRS,h,2.0NRT,305.81,37.4,D
36.41534,29.36055,367.0,0.56,0.52,2026-08-29,1036,N,VIIRS,h,2.0NRT,331.97,94.4,D
36.41637,29.3427,350.28,0.56,0.52,2026-08-29,1036,N,VIIRS,n,2.0NRT,306.73,23.81,D
36.41654,29.34429,367.0,0.56,0.52,2026-08-29,1036,N,VIIRS,h,2.0NRT,307.1,22.98,D
